TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
34fQU6N4nuwK3JcPvpNO,10/3/2023,MFB090,Braking,4.7292,7.3356
aSnCMMLwvPVATlUnyWpo,9/26/2023,MFB090,Braking,-1.8591,0.6509
PdHnYpYvLdsJPtwK1jIr,9/26/2023,MFB090,Braking,4.1544,12.5728
Mh20Cxtcgb2gJDOxi1Og,9/19/2023,MFB090,Braking,4.1654,7.1551
vqyImfKV0TCGOONC2uPU,9/19/2023,MFB090,Braking,14.3641,8.2439
h2ygrvlFQUChXV5dfdar,9/12/2023,MFB090,Braking,3.6993,8.6971
N19vEjhG1VnJc9ZzHfZV,9/12/2023,MFB090,Braking,9.351,8.4763
NVbJyfmICekVouFz7cSE,8/29/2023,MFB090,Braking,3.6773,6.6405
ArOSDEy26lymXjRBvT99,8/29/2023,MFB090,Braking,7.0415,13.5065
1rFOpQCz4tKL7gChIE3K,8/29/2023,MFB090,Braking,-4.0606,0.2101
6G9hxNyEAkrWRRy92HDA,10/17/2023,MFB091,Braking,3.1562,5.4535
NtQapOFLWct8cYg8qlOD,10/17/2023,MFB091,Braking,-0.1311,-4.1471
qv9abBHihNcmi1w5YYKo,10/10/2023,MFB091,Braking,-1.7939,-5.0867
YChijZ0vn6nmXVZJFwrw,10/10/2023,MFB091,Braking,-0.5217,-3.2642
kd9xemLzYWkim7e12Wne,10/3/2023,MFB091,Braking,3.8271,0.0723
wxqmiHbLnBOiXSjSUUy8,10/3/2023,MFB091,Braking,4.5776,-2.3461
a0cvEcCMN6KnRLZsjNKx,9/26/2023,MFB091,Braking,-1.1177,-3.8409
bLOTnfVy5XQ2fu0OLKjP,9/26/2023,MFB091,Braking,3.7736,0.9662
8TkI3GATd1udpVeUYR3i,9/19/2023,MFB091,Braking,3.4457,4.8062
5tER9DLnX5hmDfw8Mttf,9/19/2023,MFB091,Braking,3.4771,-4.2965
F7zuoshBPtm8niTmSArh,9/12/2023,MFB091,Braking,-1.7273,-0.5335
FgCC8Eho1RVsGa54JXJa,9/12/2023,MFB091,Braking,-2.7542,-10.7411
D97uBGXSM7eEQT6mp1zh,9/12/2023,MFB091,Braking,-1.3158,-1.5121
0Z0EgTiwMD34zMSBfDJ2,9/12/2023,MFB091,Braking,0.7568,-2.6158
r4ewthlmqS0CPNHbRnpQ,8/29/2023,MFB091,Braking,1.532,-0.6392
LAFVrIDW45HjzYQUd22D,8/29/2023,MFB091,Braking,-4.9888,-9.2318
wMoNECVzHXIETgMdstt6,8/29/2023,MFB091,Braking,1.358,-1.1805
DKvFu3mKNSapAgd505sQ,10/17/2023,MFB092,Braking,-15.8177,-18.2814
iroU08Ar6NRFhzQhlpTg,10/17/2023,MFB092,Braking,-16.7802,-16.4612
5LwykPn18VEFwvLmpzWg,10/10/2023,MFB092,Braking,-18.1329,-15.1815
K3qWrOydWBGIVPHUF3EG,10/10/2023,MFB092,Braking,-13.2028,-10.912
W6GYRUbEu712z1szlH4n,10/3/2023,MFB092,Braking,-11.9438,-14.8454
nhCaDC8nqdvAC4gRABQm,10/3/2023,MFB092,Braking,-9.078,-11.5821
ETdpviTgzZ5G1If1Q1Pv,9/26/2023,MFB092,Braking,-9.8369,-5.7147
lJcHDEMw3qBpGCwikgJU,9/26/2023,MFB092,Braking,-15.9794,-14.0268
5zl1UBL6uTDSNFyAFuH6,9/19/2023,MFB092,Braking,-10.1124,-21.7565
wwQuTMmPuE2c85jbkF5O,9/19/2023,MFB092,Braking,-19.5199,-19.22
KcihBrppdeXzSq0WQh3B,9/12/2023,MFB092,Braking,-3.188,-11.0679
zDIR5GJWw6w9S7kefsFV,9/12/2023,MFB092,Braking,-2.6523,-7.8194
yhzcg6V28SPn0mr1kReC,8/29/2023,MFB092,Braking,-3.3557,-5.1589
dWCBQURLCNsYIckQV3Gq,8/29/2023,MFB092,Braking,-7.5042,-6.8411
oUfhMVh5iQVji0QoNAcM,8/29/2023,MFB092,Braking,-11.9857,-9.0447
03vlP4P8idPluz1q7gpy,10/17/2023,MFB093,Braking,0.5947,-5.7643
D8aoU50efEx3U21QFunD,10/17/2023,MFB093,Braking,4.9327,-0.0865
JjVRHBEzwdOh1Hd5RZ0Q,10/10/2023,MFB093,Braking,0.4299,-7.6647
iFZNCeLeOIQIJb3n5rur,10/10/2023,MFB093,Braking,1.6981,-0.5678
ZKKN4MR7BVTUFN6wtTvT,10/3/2023,MFB093,Braking,7.2148,-0.0087
LNWnyTi6UAMy9UThSGXd,10/3/2023,MFB093,Braking,6.4416,3.3776
hprUTFULJ7PbyQBKGsfI,9/19/2023,MFB093,Braking,2.3191,-0.2877
GkvIlqsGIXE5ceWrpPh2,9/19/2023,MFB093,Braking,2.7764,-2.1657
AAAk8Iez9egWjK6ZDmbs,9/12/2023,MFB093,Braking,1.085,-4.8486
OxhcLxO4NxHXFPhH4mJC,9/12/2023,MFB093,Braking,-0.3537,-6.2432
YY4ERM4YeaKqKmgITXye,8/29/2023,MFB093,Braking,2.8897,0.8152
D0KbSB6ZwF8qCUTHfCwG,8/29/2023,MFB093,Braking,6.7943,1.1904
Mxg3HNMVLGCEkGvzhSbn,8/29/2023,MFB093,Braking,-1.8144,-7.9234
O7iznirrbV0xFBMwbzi9,10/17/2023,MFB094,Braking,-3.6426,-7.5091
sy9JEw7QiY8N5NJ2P1l9,10/17/2023,MFB094,Braking,-6.3291,-8.2724
rkpNxSI2fWlgCk56fGed,10/10/2023,MFB094,Braking,-3.7647,-2.2166
oU92csZKTrvQzGUiFvRw,10/10/2023,MFB094,Braking,-2.1748,-2.4312
YelZF7brGxOJ6yrDIEIo,10/3/2023,MFB094,Braking,-0.8272,1.5835
Jn485JfrSfWSZ3M15hKC,10/3/2023,MFB094,Braking,0.793,-3.104
Mu9xWmQFTZMyWyapEJri,9/26/2023,MFB094,Braking,-2.3609,-0.1598
Sy89fExO8mIXX5eQPhEE,9/26/2023,MFB094,Braking,-3.8462,-19.1644
RKGdZZ8Q0Ub54cgWrjRp,9/19/2023,MFB094,Braking,2.8263,-5.5805
qUIYsMTIazJ61WNYHt1Z,9/19/2023,MFB094,Braking,0.92,-14.6339
vFidVGmRx0sHnFDnF2Nc,8/29/2023,MFB094,Braking,-2.9389,-1.0357
VOKFT8o7f1rTjP9G535S,8/29/2023,MFB094,Braking,-3.2959,-0.7512
mmJ04uwbmCtaVSwz19Tg,8/29/2023,MFB094,Braking,-8.9869,-14.3994
2ZIO4tG9hsgdOcjat3a4,9/12/2023,MFB095,Braking,-1.2587,0.6232
zZ6BI9aAy022fKlQCB5c,9/12/2023,MFB095,Braking,3.2353,7.2922
wtPsm5UH9U68OC9j7JDF,10/17/2023,MFB096,Braking,23.0419,20.6801
lDuidKM7ligpc9nCqxGb,10/17/2023,MFB096,Braking,23.2849,14.7354
rxkf1zJQS0ss6uqvZkwy,10/10/2023,MFB096,Braking,14.713,15.5302
HEc5ERSJYzTtmPs9bawl,10/10/2023,MFB096,Braking,19.498,12.1088
q5u6eKQo4fTZvV5e9pTv,10/3/2023,MFB096,Braking,12.8829,13.6753
QMnXTH38AkzWotzmn7wx,10/3/2023,MFB096,Braking,9.942,11.2715
0ITOG4QmrdlUXBDgwtpy,9/26/2023,MFB096,Braking,13.0931,14.5936
xzOhr1XxoM0nkbpsWzS2,9/26/2023,MFB096,Braking,9.589,13.0172
DllGsagVQFulWyiAiGmg,9/19/2023,MFB096,Braking,16.0494,13.3399
8HyjvKdLI0f2Yvd74zt2,9/19/2023,MFB096,Braking,11.5111,11.1561
nx7zVarpw71z69s4H3h0,9/12/2023,MFB096,Braking,12.989,10.0755
pbfSIoxSAnNLfdonrzAO,9/12/2023,MFB096,Braking,10.4631,8.6466
6amTuoWCf363Fl5jlyu7,8/29/2023,MFB096,Braking,9.688,13.7752
M3hN5We4WaMv5alBNODX,8/29/2023,MFB096,Braking,13.4794,15.252
IyqSC9YWkNsOVJs7SXoL,8/29/2023,MFB096,Braking,13.8807,12.7429
Q79agfblDVLRT2qg26j9,10/17/2023,MFB097,Braking,-3.0376,6.4813
xWQTi8tPlwKMEqfWP7Ne,10/17/2023,MFB097,Braking,-9.3804,-8.4846
KWiomkP6US8U99hmN2OG,10/10/2023,MFB097,Braking,-11.7873,-7.2842
xICo8P8dCZh0PGGuKkaX,10/10/2023,MFB097,Braking,-12.4427,-4.008
8XeH9d4DYq3uREQ0tLnF,10/3/2023,MFB097,Braking,-6.2407,-1.6554
oLimcjlS7z6F5iCk7DsV,10/3/2023,MFB097,Braking,-2.1057,3.5006
uuR3KmHaffUitj12hYku,9/26/2023,MFB097,Braking,-13.0405,-9.666
53IUns6vamoE1OBdtnKm,9/26/2023,MFB097,Braking,4.7923,6.1337
j577AVaDgop1NAZmB8PH,9/19/2023,MFB097,Braking,-11.186,-6.9045
Hcoq04fJoRM6h8MVXLXa,9/19/2023,MFB097,Braking,-13.7495,0.2154
7wzdOIZE5huPjHl8NEYO,9/12/2023,MFB097,Braking,-13.38,-8.4101
Fa7dn05c4cSNo14p7Qpp,9/12/2023,MFB097,Braking,-7.451,2.1256
clPhlrtrquYma7vvg387,8/29/2023,MFB097,Braking,-7.563,-7.8349
fCkmvTswwtXEm4R4wbWS,8/29/2023,MFB097,Braking,-9.5728,-5.305
mCdjUofZzB4lfdwONbPQ,8/29/2023,MFB097,Braking,2.6475,2.296
LXVpYUkk3AQFqN5lMIFo,10/17/2023,MFB098,Braking,6.5524,8.2955
bRdTvNyZkkmO1revIRFe,10/17/2023,MFB098,Braking,6.5089,13.2145
Kv45KTdPHY732uAzLoo3,10/10/2023,MFB098,Braking,0.6116,3.5351
nd86KAvZbhedHI2RNOPA,10/10/2023,MFB098,Braking,-3.5425,1.1774
PHot4Qxq2WpbcmJjEZ5w,10/3/2023,MFB098,Braking,4.501,8.4354
yy8DzhhceyqqTwZwpTnS,10/3/2023,MFB098,Braking,1.2297,3.6946
swMgGWqjELmxDcIqMcPZ,9/26/2023,MFB098,Braking,0.4196,7.2907
TsheRqBJQNoDjGwNND9t,9/26/2023,MFB098,Braking,3.7833,5.6964
eK5HzJ6l5TrjqL4Gff8d,9/19/2023,MFB098,Braking,1.9549,8.1567
OssZiFbxnHxZbln3Q3B2,9/19/2023,MFB098,Braking,1.2086,-0.4537
ZoWaic6Yz4Elm5fWtDiK,9/12/2023,MFB098,Braking,-0.6369,8.0555
bF9zjC27pzku7E7CAtzl,9/12/2023,MFB098,Braking,-0.4808,9.6398
EpL529IffEExB1P8UCsf,8/29/2023,MFB098,Braking,-0.2852,3.974
KrdMfUVx4XCHHdxegvM3,8/29/2023,MFB098,Braking,5.5615,7.6071
MtemzP02oN1hp3arC6j6,8/29/2023,MFB098,Braking,4.4538,6.5313
FRvlkAPvziz9gcDDUHKl,10/17/2023,MFB099,Braking,4.4111,2.1951
2lewxRLPqehrLNLkAM45,10/17/2023,MFB099,Braking,10.7772,4.2289
bXNAq4i0WqUhrrghnyO3,10/10/2023,MFB099,Braking,4.4949,2.9186
cX9O8yn0E7MrwJvMD0Zy,10/10/2023,MFB099,Braking,7.8571,-0.6708
eYLOx6s7ePPCZ4Q8AqhB,10/3/2023,MFB099,Braking,11.3992,10.9898
ZCkHipP7Q326mcsiiTd2,10/3/2023,MFB099,Braking,11.7267,4.4823
qJNyFv9r3WVP8cfAKlZi,9/26/2023,MFB099,Braking,7.8277,3.4315
txGddfUQtsiggtABVlHp,9/26/2023,MFB099,Braking,-0.3186,4.3776
qaLndLQCx3caIFWpMdMP,9/19/2023,MFB099,Braking,7.7147,5.7944
d4zR95JhkmPZ9LSHdr5d,9/19/2023,MFB099,Braking,5.5913,5.4222
cdPT7L5S6bS6N21GURYC,9/12/2023,MFB099,Braking,10.3679,13.9824
Y7bLckwlh2i15d4mj9lj,9/12/2023,MFB099,Braking,0.7688,-3.1018
Xvw5wYicnhI8DegoTcy1,8/29/2023,MFB099,Braking,10.1211,5.4099
hihDhoI62GciPaUPCZWZ,8/29/2023,MFB099,Braking,9.0465,2.723
Q9XM6G5GVmP9iL1tGLEf,8/29/2023,MFB099,Braking,9.6863,3.4194
jH2xJeGkaCzKx21PpFne,10/17/2023,MFB100,Braking,2.5549,1.2219
dsGAeIYvT7zRMTMlEoMM,10/17/2023,MFB100,Braking,-5.6751,-5.4289
Sa5UH4wMTcMWonlb0ZkX,10/3/2023,MFB100,Braking,2.6072,4.731
0hRIkqfGV17MrbJvKgvd,10/3/2023,MFB100,Braking,0.7092,-3.6965
S2xyhQtjXUYr6LJCJeMb,9/26/2023,MFB100,Braking,-0.5912,4.5826
cYZoBigI5wRG96kho23N,9/26/2023,MFB100,Braking,0.1889,-8.0214
BsPgch6qJgKXNgjaN1Z0,9/19/2023,MFB100,Braking,1.9455,3.2084
gMweaDUXKTgCoEY8l9Cc,9/19/2023,MFB100,Braking,-9.0411,-11.97
tcF0iunWBqY8wpm1W6tn,9/12/2023,MFB100,Braking,1.2712,2.7801
r89a1jpber8VjnflhDc4,9/12/2023,MFB100,Braking,-0.331,0.657
lzxKY0A0dMNJO2cjJYDc,8/29/2023,MFB100,Braking,8.2904,6.2711
QszcPLNklpme3yVmbUDk,8/29/2023,MFB100,Braking,8.9951,7.7546
1citgS6wHrvFNw9Y8DJE,8/29/2023,MFB100,Braking,7.8439,0.0546
UiGvXBtsypshLECX4eEs,10/17/2023,MFB101,Braking,6.9725,8.3576
le5aP675PuI5c12urmiW,10/17/2023,MFB101,Braking,1.8831,2.4956
yI3ljiw9hp0cLqMdH66q,10/10/2023,MFB101,Braking,6.5943,7.8726
wje7stzhpNNvInKOvGq2,10/10/2023,MFB101,Braking,4.0921,1.5439
FhCenzdJSUev97PzPQfy,10/3/2023,MFB101,Braking,3.0153,2.1954
M7rRsBDzkf3AXuDmDBpu,10/3/2023,MFB101,Braking,4.9355,8.7255
xpeymJxgXZHmLl7CruPQ,9/19/2023,MFB101,Braking,4.3259,6.2429
q1NgVxL3TQpBNZv3CnKD,9/19/2023,MFB101,Braking,5.9341,9.5151
XTLpTXJtSXbNjQK7qcMp,9/12/2023,MFB101,Braking,3.1194,2.7082
HdeKaKD7ejXB57eCQj0C,9/12/2023,MFB101,Braking,0.0,6.432
QmizVIJYtRvz0l5M0HJq,8/29/2023,MFB102,Braking,0.2344,0.2871
aOPsLzGNtprKjcBA0KNO,8/29/2023,MFB102,Braking,-1.2879,-6.8997
vWEbyhD0Wcu4hQoRyZaL,8/29/2023,MFB102,Braking,9.6513,3.7487
Wk6YSTwVPq57i2YZhIYe,8/29/2023,MFB103,Braking,9.1549,10.0544
bULPnvLzziCsOZbczz84,8/29/2023,MFB103,Braking,6.2867,4.1915
8jmTXxlbXG4U2VtqXrYy,8/29/2023,MFB103,Braking,6.4574,-6.0824
TzGxeBMtDoB2xfuKlTKf,8/29/2023,MFB104,Braking,-3.4188,1.8106
JeqCRh0qxdIFdi1vvuLt,8/29/2023,MFB104,Braking,1.4824,2.423
G7vP7ACMcBXi0NzGqXL1,8/29/2023,MFB104,Braking,7.0671,17.6167
3taSbsl6RrqfRsazStNx,8/29/2023,MFB105,Braking,7.362,3.6827
rfNQLeRAgmV2qB0YhbjY,8/29/2023,MFB105,Braking,9.6285,7.5147
zG49DYwQIUy9k1LlOXfs,8/29/2023,MFB105,Braking,7.596,8.6181
w5X4QV2ZSkpGvln0VTGm,10/17/2023,MFB001,Propulsive,-0.1774,-0.5942
Q0KURiUnxN3PxbA8t8Ql,10/17/2023,MFB001,Propulsive,1.8132,-0.562
OeUUc4egcTwtAzuTMpS5,10/10/2023,MFB001,Propulsive,-0.7355,-0.976
yYsOacrFeriDbKb2aMx5,10/10/2023,MFB001,Propulsive,2.9247,0.2542
0Frrvee5OdlD67akbXcZ,10/3/2023,MFB001,Propulsive,0.1844,-0.9995
ZyO4AybqbPV9MdJDCzGA,10/3/2023,MFB001,Propulsive,0.2715,0.2781
Jh0lS1jnkordok8XEtzv,9/26/2023,MFB001,Propulsive,1.1024,0.6672
HSRX9ogYN0pKVYDTbDhg,9/26/2023,MFB001,Propulsive,1.7525,1.8305
yFn8k4HIlrMMlG0rP6ti,9/19/2023,MFB001,Propulsive,1.4659,0.1516
sSzL7yFPME14N6IsYtIL,9/19/2023,MFB001,Propulsive,3.4501,2.9356
9N3U37gUFDuyhBBGc2Zm,9/12/2023,MFB001,Propulsive,2.7551,3.2151
69F3PXGlEZ7N8BaodduP,9/12/2023,MFB001,Propulsive,5.1324,6.5761
YhrcFN7zmjGDncvePaK8,8/29/2023,MFB001,Propulsive,0.7528,-0.9954
pLwh8PPDiVw4gcCfvOUd,8/29/2023,MFB001,Propulsive,0.8508,2.2669
RXudTRvzIOepqBJctXgD,8/29/2023,MFB001,Propulsive,-0.3077,-1.0023
nDdC599QhQOc3tRdx45s,10/17/2023,MFB002,Propulsive,0.5688,0.3106
U38PRguYbDsKF4zzlA1O,10/17/2023,MFB002,Propulsive,1.6382,-0.0592
uZ9epEzXYWBivu0ryh4V,10/10/2023,MFB002,Propulsive,-1.7306,-1.814
pNY4vDu0OCBnEzvqvNjG,10/10/2023,MFB002,Propulsive,0.4801,0.5074
iCNuWoFbMpemfTMKKWyD,10/3/2023,MFB002,Propulsive,-5.6703,-0.344
hwxpiGtBD0OBp7Q6GrT2,10/3/2023,MFB002,Propulsive,-0.7886,0.5035
WgM1YkpJ5BeYPLAsbkzM,9/26/2023,MFB002,Propulsive,1.8078,1.2235
TV28T2CXWnIkwa73q9ua,9/26/2023,MFB002,Propulsive,0.2558,-1.4178
hgdC465MTalZgyKCxcrP,9/19/2023,MFB002,Propulsive,0.4771,-2.3651
ACjxpcGWetFqlEdTuDTi,9/19/2023,MFB002,Propulsive,1.242,0.2879
eLyrqUVKtp0q7SSNUBO1,9/12/2023,MFB002,Propulsive,-2.1077,-1.2903
ycWH89JEMVsO6RHSgdD7,9/12/2023,MFB002,Propulsive,-1.6545,-1.7071
E9kS7eXZmyrDWK4AOiub,8/29/2023,MFB002,Propulsive,2.0175,1.8771
VUKKOLPNUFxyyVbzwFJm,8/29/2023,MFB002,Propulsive,2.959,2.3464
0MRSITyiTVqSqsKp9cV5,8/29/2023,MFB002,Propulsive,-1.456,-2.3152
mX5xoCk7X8uQiLXwfl9d,9/19/2023,MFB003,Propulsive,1.8947,-1.401
10yJ99n6w2N1VBsB3gwv,9/19/2023,MFB003,Propulsive,1.1754,0.1556
OpXDIPGHFr8uMgfPwY6K,9/12/2023,MFB003,Propulsive,0.6897,-0.0656
gfxWf87RaVoHj1hUKN7U,9/12/2023,MFB003,Propulsive,-0.5041,-2.3387
V1LN3FYLDIuiLC3q00OR,8/29/2023,MFB003,Propulsive,-0.541,0.0352
k4EKh6FqRHi3XowIOK6E,8/29/2023,MFB003,Propulsive,-0.8775,-0.3536
OnHi7i7tCqBBq7JytbOC,8/29/2023,MFB003,Propulsive,2.2311,1.6704
LNQFowxpCNzSV0aXVxED,10/17/2023,MFB004,Propulsive,-2.0791,-2.4092
qwGjiDVyUfklx7R0Jq0Q,10/17/2023,MFB004,Propulsive,-0.7022,0.1877
j4P5KESxPj0suM6qe8ly,10/10/2023,MFB004,Propulsive,1.2067,3.5163
SpL6hZ7T1419xah0YkwV,10/10/2023,MFB004,Propulsive,-1.7587,-2.5449
TH7t1NtsipjtCubmO2gK,10/3/2023,MFB004,Propulsive,-1.1992,-1.1396
ytQy40BLT4dTa55FkZmm,10/3/2023,MFB004,Propulsive,1.0301,-1.1622
6QjJPG22RxJv55twAlPE,9/26/2023,MFB004,Propulsive,-1.8526,-1.3197
1xnSyASn1yoz9r1ZL31k,9/26/2023,MFB004,Propulsive,-0.9573,0.2878
DHZVa9snSe2G5mOBHOwN,9/19/2023,MFB004,Propulsive,-0.4578,-0.6225
cwskuh1nRDDN7jXRqnek,9/19/2023,MFB004,Propulsive,-0.7282,1.04
ww2He56Z6WpxrJ66Z8nt,9/12/2023,MFB004,Propulsive,-0.0377,0.5424
j0eFebIVkqSsmkHWWRVf,9/12/2023,MFB004,Propulsive,-1.1834,0.19
Ujm73Odk7akqmEhGUcJk,8/29/2023,MFB004,Propulsive,0.1944,0.7519
d4qtiepMMSY2DtbJMnRF,8/29/2023,MFB004,Propulsive,1.0005,2.8789
pmlOtictFRi6RQ9Bv5P5,8/29/2023,MFB004,Propulsive,1.8753,2.6339
Lw6HXhWt5WFXY2SxEnps,10/17/2023,MFB005,Propulsive,3.0411,-0.6757
j0aTvjClbAocmRtEV8NY,10/17/2023,MFB005,Propulsive,8.1178,10.4308
8OW9MzzhEF79xuszQDxs,10/10/2023,MFB005,Propulsive,4.2286,4.6138
mtiYonPtJMtIFxLBLkwG,10/10/2023,MFB005,Propulsive,4.4301,9.2174
whpILKmDrAuNcCv5oTkb,10/3/2023,MFB005,Propulsive,7.6529,7.6612
T4BdDcRE6RiwktuW0xjZ,10/3/2023,MFB005,Propulsive,6.3787,6.3856
BTaD6zDccjQ0AczSFDs7,9/26/2023,MFB005,Propulsive,6.4854,6.1268
QP1qwhKOr8hkMHRqSL3R,9/26/2023,MFB005,Propulsive,7.5725,10.8336
G0Zh4v02rHt64OnlT1k9,9/19/2023,MFB005,Propulsive,2.3845,1.3714
4zxQKeVHjhfSOXcu9nCx,9/19/2023,MFB005,Propulsive,3.119,3.0779
fiLZ4Le0QbtwPLIRBQXs,9/12/2023,MFB005,Propulsive,3.8576,1.724
2TxKYdX7R5gK6u3w2Rtt,8/29/2023,MFB005,Propulsive,3.5451,3.3198
UAgsAWeHxpuHpmDNUhXG,8/29/2023,MFB005,Propulsive,5.827,5.3579
USL2YT31lyWSwrsSR5ah,8/29/2023,MFB005,Propulsive,-0.9594,-3.7103
BnPvPv2i2wWOK8fAYLFa,10/17/2023,MFB006,Propulsive,1.7225,3.5872
rUErGLXdUEjdfqt6hP0H,10/17/2023,MFB006,Propulsive,-0.2003,1.2723
n3Rs6svVkCtRLfZTzCOX,10/10/2023,MFB006,Propulsive,1.2817,0.6701
bG5AMMm6IC75GyBtNPyE,10/10/2023,MFB006,Propulsive,5.5193,4.7101
WjrCv3RaChumYqWjnufy,10/3/2023,MFB006,Propulsive,2.8409,2.8493
77iZp61FgfOlOUh03NYq,10/3/2023,MFB006,Propulsive,2.5706,2.4181
6eIFPrcZY7Fmb16PkeGT,9/26/2023,MFB006,Propulsive,3.8207,2.198
JMcQZbM75yqgJOmIyrf6,9/26/2023,MFB006,Propulsive,5.575,6.2838
9fbuBNbMgfr27psRA3ez,9/19/2023,MFB006,Propulsive,0.8158,0.7991
OAlX1aToHDnTGp1mXsMi,9/19/2023,MFB006,Propulsive,2.0514,3.4952
yvYHBbySNljlAKQ1MBbh,9/12/2023,MFB006,Propulsive,1.4945,-1.608
Ujc0I3IGp2MYIWBbCXxJ,9/12/2023,MFB006,Propulsive,2.8345,4.0491
kilhcxqH0Bi4cGzgOszR,8/29/2023,MFB006,Propulsive,1.1494,1.7937
I3L7a0QudbtWpejYLs3W,8/29/2023,MFB006,Propulsive,0.9928,1.8288
S8BqzdUvz49ebRe7V6Qg,8/29/2023,MFB006,Propulsive,2.0202,2.9471
eKKAdOFUu3xepS2v2BI8,10/17/2023,MFB007,Propulsive,1.859,1.4486
4nq83KBepHRu14AXK6TH,10/17/2023,MFB007,Propulsive,-1.005,0.6179
hId53NfPF57Xkdmh49rR,10/10/2023,MFB007,Propulsive,4.5853,1.6682
0GNW1sLfScceZstohphJ,10/10/2023,MFB007,Propulsive,4.8886,1.4712
fgyKsS3JHuDgIwa8gPYs,10/3/2023,MFB007,Propulsive,10.6607,8.8461
B6HMaoS6DBTiZ055xkBm,10/3/2023,MFB007,Propulsive,5.0946,2.6122
wssmUQlQeYOU59ktks8u,9/26/2023,MFB007,Propulsive,4.4537,3.0088
2Q1XRvsr7vHPk0JtysNg,9/26/2023,MFB007,Propulsive,2.687,1.6208
4SsuZBCGEwaPM5XoN0yB,9/19/2023,MFB007,Propulsive,4.009,2.194
sEo6r68kSANxqJSC8mZn,9/19/2023,MFB007,Propulsive,1.7969,3.3186
o586CzwL6qLD4JUA9htW,9/12/2023,MFB007,Propulsive,4.316,1.4593
AwVm327MQnmMXCdJvA1w,9/12/2023,MFB007,Propulsive,4.1955,3.6743
1fnvdDgdItWsuAJF7P7U,8/29/2023,MFB007,Propulsive,4.0362,2.1633
84f3rOT2j2j6u6uL7fDs,8/29/2023,MFB007,Propulsive,2.5818,1.9505
4oVY9YIk7DJwwsJ4LH2p,8/29/2023,MFB007,Propulsive,3.8704,4.4568
H0dNW5TKMrSio1rFZbe5,10/17/2023,MFB008,Propulsive,-1.5385,-1.422
0brhkCSa4bKAgz1PYeIw,10/17/2023,MFB008,Propulsive,-0.7993,-4.0903
mYwZOZ2t714org2fADHY,10/10/2023,MFB008,Propulsive,1.0833,-1.2105
Rao58d5AL6CUo224MPuV,10/10/2023,MFB008,Propulsive,-0.7489,-2.5903
MlLXRpcKsWMW7tF1PhKF,10/3/2023,MFB008,Propulsive,-0.8264,-4.8271
pRo8ukivlEaSbCIAFt5I,10/3/2023,MFB008,Propulsive,-0.2245,-3.8871
HOyIvOr3VHC6lXRwQgrL,9/26/2023,MFB008,Propulsive,0.9923,-0.7797
0ettku4Smv4SpvbrXwL2,9/26/2023,MFB008,Propulsive,0.2134,-0.5245
nNCeWGXjOaoz2xfJmY2t,9/19/2023,MFB008,Propulsive,-1.0944,-1.1388
hFEN9I0WOa49KSyRRkh3,9/19/2023,MFB008,Propulsive,0.5979,1.1927
LNwZpS5zynBq1uwdg8zo,9/12/2023,MFB008,Propulsive,1.1399,0.8517
rg8YGoA7sNye4E6k0HKZ,9/12/2023,MFB008,Propulsive,0.1272,-1.5632
McAV43VE9ogOvCPXpLOA,8/29/2023,MFB008,Propulsive,0.6263,0.0828
KrPFA4lQ7pQbiyom0J7M,8/29/2023,MFB008,Propulsive,-1.9856,-0.2454
SWYXMccRhdQxvBJMn5mG,8/29/2023,MFB008,Propulsive,-0.7366,0.7301
f1ajHSotde4KiOUtX42P,10/17/2023,MFB009,Propulsive,1.5571,0.9352
2RDLo29Za2kjDbTQPek9,10/17/2023,MFB009,Propulsive,4.8401,4.0857
Z2IlbQJJG56ZgK7sCaCt,10/10/2023,MFB009,Propulsive,2.4495,1.4448
lkEERcL2PegaSdQ6aH6B,10/10/2023,MFB009,Propulsive,2.1124,0.5284
r1k1eFLK4JO6a9qcGi6Y,10/3/2023,MFB009,Propulsive,0.7582,0.4287
XuPLkOdUmAruiOZR76EV,10/3/2023,MFB009,Propulsive,3.3394,3.1541
ILRbpDBGWEDCnw6wSfRE,9/19/2023,MFB009,Propulsive,0.5577,-1.0368
Xh5EDIgZKaSduR3R9DN4,9/19/2023,MFB009,Propulsive,2.03,0.369
QSqghOxpQgWmk6GeJUWz,9/12/2023,MFB009,Propulsive,3.5275,3.0168
U4LIpcqfQXznGKZdfowN,9/12/2023,MFB009,Propulsive,2.3217,2.4017
bPAf1OedvVPGufwjrGs4,8/29/2023,MFB009,Propulsive,1.586,-0.1848
kirsf6EauxWFb3frlHuL,8/29/2023,MFB009,Propulsive,3.2801,2.6567
y5vQBsciuA81W8tIitNE,8/29/2023,MFB009,Propulsive,1.4058,0.8272
Dk5Dh3Ja5wRWjXnOFeV4,10/17/2023,MFB010,Propulsive,1.9404,1.7189
N6g2bXIbZxjgbie7rJuM,10/17/2023,MFB010,Propulsive,-2.658,-3.3707
zOiqBWvDUnMfjc7GsnvL,10/10/2023,MFB010,Propulsive,-3.4745,-0.6702
0o7Xi2JW3pQ5FApv1HQk,10/10/2023,MFB010,Propulsive,1.5233,-0.0318
klDqzUTSK4tMxv4UPKHa,10/3/2023,MFB010,Propulsive,0.3273,1.2761
d3h7yhrSQLCGpXW8nX9K,10/3/2023,MFB010,Propulsive,-0.9083,-1.1955
